                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        8845      2.0000000000000000E+001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72 
                                    1534                  8.5522220710376669E+006                  1.6596967291288877E+001                 -4.4790117603761823E+000                  3.4518707188661395E+001                 -9.8999999999999986E+001                                     1329                  0.0000000000000000E+000                  9.9889133578838429E-001                  3.8634382383049792E-001                  3.5717054254809993E-001                  2.4710599301164948E-001                  9.9889133578838429E-001                  3.8634382383049792E-001                  3.5717054254809993E-001                  2.4710599301164948E-001                  1.3703194466706194E+032                  1.3703194466706194E+032                  6.6500739019347165E+033                  6.6677832373885515E+033                  7.3199892700464393E+033                  7.3199892700464393E+033                  9.2842676939831724E+033                  9.4533532883193152E+033                  6.2890626634578393E+000                  3.8153069528248369E+000                  2.4948363404102181E+000                  7.3519379353993852E-001                  4.4300791475939830E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8361921732729543E+000                  7.9989707838246069E+000                  1.3749077824598375E+001                  1.3749078596704299E+001                  3.5303270066669752E+000                  1.5483933356782811E+005                  5.1898812934371676E+000                  3.0575454698372599E+000                 -4.5717284816018022E-001                  3.4900138612062515E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4153585128474102E+000                  7.3978357753415676E+000                  2.4630008923062682E+001                  1.8814357824921397E+000                  4.9984829585111906E-001                  3.1584921699276371E+001                  0.0000000000000000E+000                  7.1348872424950791E-010                  8.4079805953544097E-010                  7.1976641559521528E-008                  1.9620223362898279E-003                  7.3861968320705238E-003                  6.4856263351475247E+000                  5.6166693102920586E+000                  2.3926391099106749E-007                  6.3327818322789553E-001                  1.6649950885797899E-005                  3.4670535187797208E-001                  4.4618115416691154E-003                  1.4515300905117510E-003                  2.8279790611514971E-003                 -5.0799086972311889E+000                 -3.8617051920782268E+000                  7.9989707838246069E+000                  1.9366637531901133E-002                                        8                                        0 
                                    1536                  8.5522220711075235E+006                  1.6596967291288877E+001                 -4.4190255250957078E+000                  3.4518707188661395E+001                 -9.8999999999999986E+001                                     1337                  0.0000000000000000E+000                  9.9889133578838440E-001                  3.8630339336964842E-001                  3.5717054254810021E-001                  2.4711281900003179E-001                  9.9889133578838440E-001                  3.8630339336964842E-001                  3.5717054254810021E-001                  2.4711281900003179E-001                  1.3703150994393101E+032                  1.3703150994393101E+032                  6.6440565967914537E+033                  6.6642788492394415E+033                  7.3216113045055680E+033                  7.3216113045055680E+033                  9.2824850485793828E+033                  9.4518906823014326E+033                  6.2890626634578446E+000                  3.8153069528248471E+000                  2.4948363404102274E+000                  7.3519379353994996E-001                  4.4358313600784067E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8398078737387817E+000                  7.9896440493003373E+000                  1.3694555609006619E+001                  1.3694556465792543E+001                  3.5303254426767472E+000                  1.5483719748961853E+005                  5.1898753021082396E+000                  3.0575456021532519E+000                 -4.5717311279216405E-001                  3.4900117346100162E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4139561491425301E+000                  7.3966765858469641E+000                  2.4627874424218259E+001                  1.8814390873343432E+000                  4.9984736262772117E-001                  3.1584922097116202E+001                  0.0000000000000000E+000                  6.4342685507586039E-010                  7.8862087201368668E-010                  6.9120062418037427E-008                  1.9620223362898283E-003                  7.3861968320705247E-003                  6.4856263351475096E+000                  5.6166578762750978E+000                  2.1261213656448630E-007                  6.3327818322789564E-001                  1.6649950885797899E-005                  3.4670535187797213E-001                  4.4618115416691145E-003                  1.4515300905117508E-003                  2.8279790611514971E-003                 -5.0810665845500527E+000                 -3.8654700515297065E+000                  7.9896440493003373E+000                  1.9348976936710678E-002                                        8                                        0 
                                    1538                  8.5522220711938310E+006                  1.6596967291288877E+001                 -4.3916733918732929E+000                  3.4518707188661395E+001                 -9.8999999999999986E+001                                     1323                  0.0000000000000000E+000                  9.9889133578838440E-001                  3.8621714286001868E-001                  3.5717054254810082E-001                  2.4709446690023296E-001                  9.9889133578838440E-001                  3.8621714286001868E-001                  3.5717054254810082E-001                  2.4709446690023296E-001                  1.3703094411858921E+032                  1.3703094411858921E+032                  6.6389646187610393E+033                  6.6576879568398250E+033                  7.3238485413210903E+033                  7.3238485413210903E+033                  9.2802800194094085E+033                  9.4501329086175831E+033                  6.2890626634578544E+000                  3.8153069528248604E+000                  2.4948363404102412E+000                  7.3519379353996372E-001                  4.4423095830949952E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8440083790650568E+000                  7.9819635861824905E+000                  1.3630715939859394E+001                  1.3630716914919686E+001                  3.5303234310185898E+000                  1.5483444511602639E+005                  5.1898675820557791E+000                  3.0575457654433373E+000                 -4.5717343937233468E-001                  3.4900091101967512E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4123216959949403E+000                  7.3954128652714246E+000                  2.4625492888272102E+001                  1.8814426235524015E+000                  4.9984636405060090E-001                  3.1584922501563110E+001                  0.0000000000000000E+000                  5.7002887132372160E-010                  7.3345435030709838E-010                  6.6098068501076974E-008                  1.9620223362898283E-003                  7.3861968320705247E-003                  6.4856263351475070E+000                  5.6167141076067226E+000                  1.8459247035022123E-007                  6.3327818322789575E-001                  1.6649950885797899E-005                  3.4670535187797208E-001                  4.4618115416691162E-003                  1.4515300905117512E-003                  2.8279790611514975E-003                 -5.0824150081497939E+000                 -3.8698447693738909E+000                  7.9819635861824905E+000                  1.9326505441804778E-002                                        8                                        0 
                                    1540                  8.5522220712807644E+006                  1.6596967291288877E+001                 -4.3240542166190430E+000                  3.4518707188661395E+001                 -9.8999999999999986E+001                                     1319                  0.0000000000000000E+000                  9.9889133578838440E-001                  3.8617645758539804E-001                  3.5717054254810127E-001                  2.4710568677440567E-001                  9.9889133578838440E-001                  3.8617645758539804E-001                  3.5717054254810127E-001                  2.4710568677440567E-001                  1.3703041214331347E+032                  1.3703041214331347E+032                  6.6342216040913295E+033                  6.6508367367474931E+033                  7.3204341247653837E+033                  7.3249879585967924E+033                  9.2780443404632214E+033                  9.4483477266167560E+033                  6.2890626634578615E+000                  3.8153069528248711E+000                  2.4948363404102523E+000                  7.3519379353997483E-001                  4.4482695123476699E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8481080252115176E+000                  7.9941894260431132E+000                  1.3570183821224655E+001                  1.3570184974118551E+001                  3.5303213340734132E+000                  1.5483157186992507E+005                  5.1898595228251336E+000                  3.0575459297183665E+000                 -4.5717376792239312E-001                  3.4900064699553685E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4107652474272250E+000                  7.3942814390044411E+000                  2.4623313150777342E+001                  1.8814457032824772E+000                  4.9984549436552672E-001                  3.1584922837186266E+001                  0.0000000000000000E+000                  5.0761875771093534E-010                  6.8587910355591931E-010                  6.3487350037883698E-008                  1.9620223362898283E-003                  7.3861968320705247E-003                  6.4856263351475052E+000                  5.6175749154656280E+000                  1.6105397425805041E-007                  6.3327818322789564E-001                  1.6649950885797899E-005                  3.4670535187797208E-001                  4.4618115416691154E-003                  1.4515300905117510E-003                  2.8279790611514971E-003                 -5.0837377105222998E+000                 -3.8741152090655655E+000                  7.9941894260431132E+000                  1.9302761455982226E-002                                        8                                        0 
                                    1542                  8.5522220713893641E+006                  1.6596967291288877E+001                 -4.2865289992285049E+000                  3.4518707188661395E+001                 -9.8999999999999986E+001                                     1326                  0.0000000000000000E+000                  9.9889133578838440E-001                  3.8624975765228126E-001                  3.5717054254810154E-001                  2.4711250624680386E-001                  9.9889133578838440E-001                  3.8624975765228126E-001                  3.5717054254810154E-001                  2.4711250624680386E-001                  1.3702988535716776E+032                  1.3702988535716776E+032                  6.6303268283360123E+033                  6.6431249902470366E+033                  7.3227107749846990E+033                  7.3253532777604205E+033                  9.2750646643778352E+033                  9.4459685278295037E+033                  6.2890626634578659E+000                  3.8153069528248738E+000                  2.4948363404102554E+000                  7.3519379353997805E-001                  4.4548227715961453E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8534119751256024E+000                  7.9907025678541785E+000                  1.3499664598233284E+001                  1.3499665943540922E+001                  3.5303186318700948E+000                  1.5482786453586945E+005                  5.1898491238220110E+000                  3.0575461346234434E+000                 -4.5717417773254709E-001                  3.4900031767074141E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4089562896520906E+000                  7.3931033833576789E+000                  2.4620946128146564E+001                  1.8814489711918749E+000                  4.9984457152625750E-001                  3.1584923176013092E+001                  0.0000000000000000E+000                  4.4321639480507149E-010                  6.3580000210422342E-010                  6.0732810028853268E-008                  1.9620223362898283E-003                  7.3861968320705264E-003                  6.4856264930632497E+000                  5.6177177142993067E+000                  1.3680671460065108E-007                  6.3327818322789575E-001                  1.6649950885797903E-005                  3.4670535187797219E-001                  4.4618115416691162E-003                  1.4515300905117514E-003                  2.8279790611514975E-003                 -5.0854550391562441E+000                 -3.8796414739544027E+000                  7.9907025678541785E+000                  1.9271638874228468E-002                                        8                                        0 
                                    1544                  8.5522220715258457E+006                  1.6596967291288877E+001                 -4.1281665071332556E+000                  3.4518707188661395E+001                 -9.8999999999999986E+001                                     1342                  0.0000000000000000E+000                  9.9889133578838440E-001                  3.8617489836080793E-001                  3.5717054254810188E-001                  2.4709534331267982E-001                  9.9889133578838440E-001                  3.8617489836080793E-001                  3.5717054254810188E-001                  2.4709534331267982E-001                  1.3702930421066655E+032                  1.3702930421066655E+032                  6.6255293821825648E+033                  6.6364716451075186E+033                  7.3258582917426615E+033                  7.3258582917426615E+033                  9.2718467118589413E+033                  9.4433944602664325E+033                  6.2890626634578721E+000                  3.8153069528248817E+000                  2.4948363404102634E+000                  7.3519379353998626E-001                  4.4614829824704619E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8588389837339059E+000                  7.9819347262075615E+000                  1.3417433689326247E+001                  1.3417435282578538E+001                  3.5303151466431424E+000                  1.5482307786381463E+005                  5.1898356969275596E+000                  3.0575463916301215E+000                 -4.5717469174590286E-001                  3.4899990460834768E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4069054146745898E+000                  7.3920382260180162E+000                  2.4618589694110319E+001                  1.8814523772788532E+000                  4.9984360965122765E-001                  3.1584923510610530E+001                  0.0000000000000000E+000                  3.7947286693751970E-010                  5.8450673830834620E-010                  5.7876697399677541E-008                  1.9620223362898283E-003                  7.3861968320705247E-003                  6.4856264930632506E+000                  5.6177341681328814E+000                  1.1303858585275790E-007                  6.3327818322789575E-001                  1.6649950885797899E-005                  3.4670535187797213E-001                  4.4618115416691162E-003                  1.4515300905117510E-003                  2.8279790611514971E-003                 -5.0872026681011633E+000                 -3.8852985828029465E+000                  7.9819347262075615E+000                  1.9231632405038463E-002                                        8                                        0 
                                    1546                  8.5522220716718715E+006                  1.6596967291288877E+001                 -4.0988116078340582E+000                  3.4518707188661395E+001                 -9.8999999999999986E+001                                     1350                  0.0000000000000000E+000                  9.9889133578838440E-001                  3.8630318943954722E-001                  3.5717054254810243E-001                  2.4710833659891207E-001                  9.9889133578838440E-001                  3.8630318943954722E-001                  3.5717054254810243E-001                  2.4710833659891207E-001                  1.3702917980275584E+032                  1.3702917980275584E+032                  6.6193891048982950E+033                  6.6318625934343925E+033                  7.3264661139367483E+033                  7.3264661139367483E+033                  9.2687397366997304E+033                  9.4409067830090333E+033                  6.2890626634578810E+000                  3.8153069528248946E+000                  2.4948363404102762E+000                  7.3519379354000025E-001                  4.4667948981258320E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8638872065054954E+000                  7.9702067870996371E+000                  1.3346725896808284E+001                  1.3346727721814251E+001                  3.5303113579213434E+000                  1.5481787095047181E+005                  5.1898210907603755E+000                  3.0575466659901265E+000                 -4.5717524046591318E-001                  3.4899946365614065E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4049622130690569E+000                  7.3913683655251035E+000                  2.4616767322197987E+001                  1.8814553834605872E+000                  4.9984276069700895E-001                  3.1584923791096237E+001                  0.0000000000000000E+000                  3.2701310003287412E-010                  5.4000031996502988E-010                  5.5361855948570790E-008                  1.9620223362898275E-003                  7.3861968320705238E-003                  6.4856264930632488E+000                  5.6177264021165847E+000                  9.3709465135921010E-008                  6.3327818322789575E-001                  1.6649950885797899E-005                  3.4670535187797208E-001                  4.4618115416691154E-003                  1.4515300905117510E-003                  2.8279790611514971E-003                 -5.0888378144151467E+000                 -3.8905621121218319E+000                  7.9702067870996371E+000                  1.9187542998933046E-002                                        8                                        0 
                                    1548                  8.5522220718525052E+006                  1.6596967291288877E+001                 -4.0703126086115740E+000                  3.4518707188661395E+001                 -9.8999999999999986E+001                                     1343                  0.0000000000000000E+000                  9.9889133578838440E-001                  3.8634063064551771E-001                  3.5717054254810271E-001                  2.4708034731264988E-001                  9.9889133578838440E-001                  3.8634063064551771E-001                  3.5717054254810271E-001                  2.4708034731264988E-001                  1.3702869057489110E+032                  1.3702869057489110E+032                  6.6116164128915591E+033                  6.6269631480972801E+033                  7.3273271007551627E+033                  7.3273271007551627E+033                  9.2653661542722241E+033                  9.4380096173906848E+033                  6.2890626634578863E+000                  3.8153069528249097E+000                  2.4948363404102913E+000                  7.3519379354001491E-001                  4.4720611152064245E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8696292210853489E+000                  7.9579493781376458E+000                  1.3259382333607265E+001                  1.3259384503060392E+001                  3.5303066546160546E+000                  1.5481140582242960E+005                  5.1898029544299664E+000                  3.0575470044354995E+000                 -4.5717591735665891E-001                  3.4899891970650981E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4027710273319887E+000                  7.3908626754242608E+000                  2.4615017579655714E+001                  1.8814584034075903E+000                  4.9984190784514648E-001                  3.1584924059872201E+001                  0.0000000000000000E+000                  2.7609027674542131E-010                  4.9556938680200772E-010                  5.2838156183953927E-008                  1.9620223362898279E-003                  7.3861968320705247E-003                  6.4856264930632417E+000                  5.6177657931712854E+000                  7.5443147398850556E-008                  6.3327818322789564E-001                  1.6649950885797899E-005                  3.4670535187797213E-001                  4.4618115416691162E-003                  1.4515300905117512E-003                  2.8279790611514975E-003                 -5.0906843526245176E+000                 -3.8965520732309491E+000                  7.9579493781376458E+000                  1.9131835923437906E-002                                        8                                        0 
                                    1550                  8.5522220720363036E+006                  1.6596967291288877E+001                 -3.9988995685467605E+000                  3.4518707188661395E+001                 -9.8999999999999986E+001                                     1344                  0.0000000000000000E+000                  9.9889133578838440E-001                  3.8617549050657585E-001                  3.5717054254810304E-001                  2.4708135729087069E-001                  9.9889133578838440E-001                  3.8617549050657585E-001                  3.5717054254810304E-001                  2.4708135729087069E-001                  1.3702879409431541E+032                  1.3702879409431541E+032                  6.6043351398907947E+033                  6.6215261639267701E+033                  7.3283407799532434E+033                  7.3283407799532434E+033                  9.2628233208731071E+033                  9.4350489234011774E+033                  6.2890626634578908E+000                  3.8153069528249213E+000                  2.4948363404103029E+000                  7.3519379354002878E-001                  4.4751345494909826E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8748337907854338E+000                  7.9496515902839597E+000                  1.3192069739235761E+001                  1.3192072224456217E+001                  3.5303019141779561E+000                  1.5480489151590710E+005                  5.1897846793753200E+000                  3.0575473477843742E+000                 -4.5717660405440841E-001                  3.4899836787683375E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.4008548813268416E+000                  7.3909330986122379E+000                  2.4614107798467312E+001                  1.8814609174738348E+000                  4.9984119784952247E-001                  3.1584924273917125E+001                  0.0000000000000000E+000                  2.3757931292366977E-010                  4.5944347794774480E-010                  5.0734724845446304E-008                  1.9620223362898288E-003                  7.3861968320705247E-003                  6.4856264930632443E+000                  5.6178449875076621E+000                  6.1956776308827748E-008                  6.3327818322789564E-001                  1.6649950885797903E-005                  3.4670535187797213E-001                  4.4618115416691162E-003                  1.4515300905117510E-003                  2.8279790611514971E-003                 -5.0923748054123772E+000                 -3.9019823551244350E+000                  7.9496515902839597E+000                  1.9074747997630436E-002                                        8                                        0 
                                    1552                  8.5522220722662266E+006                  1.6596967291288877E+001                 -3.9601170442476188E+000                  3.4518707188661395E+001                 -9.8999999999999986E+001                                     1344                  0.0000000000000000E+000                  9.9889133578838440E-001                  3.8617483956913412E-001                  3.5717054254810332E-001                  2.4708097492831646E-001                  9.9889133578838440E-001                  3.8617483956913412E-001                  3.5717054254810332E-001                  2.4708097492831646E-001                  1.3702903708802497E+032                  1.3702903708802497E+032                  6.5978266737423186E+033                  6.6148363393811218E+033                  7.3298027377457209E+033                  7.3298027377457209E+033                  9.2602162454184331E+033                  9.4318793456541420E+033                  6.2890626634578952E+000                  3.8153069528249333E+000                  2.5032445723740082E+000                  7.3519379354004277E-001                  4.4762460670606657E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8803071997193563E+000                  7.9383787987037122E+000                  1.3120252866584449E+001                  1.3120255723575072E+001                  3.5302961161581305E+000                  1.5479692999090604E+005                  5.1897623432898321E+000                  3.0575477757812815E+000                 -4.5717746004822257E-001                  3.4899768000221848E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3988334932712405E+000                  7.3917264475009850E+000                  2.4614018380808329E+001                  1.8814634808195745E+000                  4.9984047392987424E-001                  3.1584924483187191E+001                  3.1795122939196352E-031                  2.0218640892197892E-010                  4.2392313337778035E-010                  4.8590285319901562E-008                  1.9620223362898283E-003                  7.3861968320705247E-003                  6.4856264930632301E+000                  5.6179254195868618E+000                  4.9893636236702047E-008                  6.3327818322789575E-001                  1.6649950885797903E-005                  3.4670535187797213E-001                  4.4618115416691154E-003                  1.4515300905117512E-003                  2.8279790611514975E-003                 -5.0941365099430360E+000                 -3.9076962880276236E+000                  7.9383787987037122E+000                  1.9004247864825408E-002                                        8                                        0 
                                    1554                  8.5522220725032017E+006                  1.6596967291288877E+001                 -3.8885407635552482E+000                  3.4518707188661395E+001                 -9.8999999999999986E+001                                     1352                  0.0000000000000000E+000                  9.9889133578838440E-001                  3.8609902636359772E-001                  3.5717054254810393E-001                  2.4708103970057940E-001                  9.9889133578838440E-001                  3.8609902636359772E-001                  3.5717054254810393E-001                  2.4708103970057940E-001                  1.3702928127402545E+032                  1.3702928127402545E+032                  6.5916918839906992E+033                  6.6085172297142560E+033                  7.3315928791312010E+033                  7.3315928791312010E+033                  9.2578734451925195E+033                  9.4289126690382876E+033                  6.2890626634579059E+000                  3.8153069528249404E+000                  2.5032445723740162E+000                  7.3519379354005110E-001                  4.4753722841316635E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8851384328678185E+000                  7.9247684070339144E+000                  1.3055816671107612E+001                  1.3055819882803691E+001                  3.5302903609832095E+000                  1.5478903814771096E+005                  5.1897402015631053E+000                  3.0575482152677598E+000                 -4.5717833902117966E-001                  3.4899697366302890E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3970486074537565E+000                  7.3930429181681196E+000                  2.4614687701635912E+001                  1.8814656600047692E+000                  4.9983985849702950E-001                  3.1584924654806034E+001                  0.0000000000000000E+000                  1.7491825052933364E-010                  3.9470868585032048E-010                  4.6767821131244378E-008                  1.9620223362898283E-003                  7.3861968320705230E-003                  6.4856264930632239E+000                  5.6178535614222946E+000                  4.0964271721560381E-008                  6.3327818322789564E-001                  1.6649950885797903E-005                  3.4670535187797208E-001                  4.4618115416691162E-003                  1.4515300905117512E-003                  2.8279790611514975E-003                 -5.0956974110503621E+000                 -3.9127412655476150E+000                  7.9247684070339144E+000                  1.8934483500456380E-002                                        8                                        0 
                                    1556                  8.5522220727961008E+006                  1.6596967291288877E+001                 -3.8607813036543814E+000                  3.4518707188661395E+001                 -9.8999999999999986E+001                                     1347                  0.0000000000000000E+000                  9.9889133578838440E-001                  3.8625032153863825E-001                  3.5717054254810454E-001                  2.4708147552576079E-001                  9.9889133578838440E-001                  3.8625032153863825E-001                  3.5717054254810454E-001                  2.4708147552576079E-001                  1.3702929714876504E+032                  1.3702929714876504E+032                  6.5840723073650718E+033                  6.6017487922115834E+033                  7.3342726644229049E+033                  7.3342726644229049E+033                  9.2551468371003055E+033                  9.4254664397400107E+033                  6.2890626634579165E+000                  3.8153069528249612E+000                  2.5032445723740375E+000                  7.3519379354007308E-001                  4.4736326050287276E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8905401553412244E+000                  7.9129410638804103E+000                  1.2977217911430042E+001                  1.2977221656893731E+001                  3.5302836185006847E+000                  1.5477981155807452E+005                  5.1897143135774710E+000                  3.0575487562399930E+000                 -4.5717942096564596E-001                  3.4899610421870070E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3950188472030174E+000                  7.3947861365288832E+000                  2.4615756621280177E+001                  1.8814678443079649E+000                  4.9983924161540261E-001                  3.1584924822022234E+001                  0.0000000000000000E+000                  1.4814059234794722E-010                  3.6521325349394150E-010                  4.4935434430400149E-008                  1.9620223362898283E-003                  7.3861968320705238E-003                  6.4856264930632195E+000                  5.6178787672822832E+000                  3.2516462856591158E-008                  6.3327818322789575E-001                  1.6649950885797903E-005                  3.4670535187797213E-001                  4.4618115416691171E-003                  1.4515300905117514E-003                  2.8279790611514971E-003                 -5.0974417080142382E+000                 -3.9183840728473500E+000                  7.9129410638804103E+000                  1.8854405334504536E-002                                        8                                        0 
                                    1558                  8.5522220730893165E+006                  1.6596967291288877E+001                 -3.7960549857482633E+000                  3.4518707188661395E+001                 -9.8999999999999986E+001                                     1340                  0.0000000000000000E+000                  9.9889133578838440E-001                  3.8617524511050633E-001                  3.5717054254810504E-001                  2.4708199763313027E-001                  9.9889133578838440E-001                  3.8617524511050633E-001                  3.5717054254810504E-001                  2.4708199763313027E-001                  1.3702937391752296E+032                  1.3702937391752296E+032                  6.5764892255794675E+033                  6.5958670695150397E+033                  7.3322233438788774E+033                  7.3372734627433581E+033                  9.2524856819310503E+033                  9.4221435209083484E+033                  6.2890626634579245E+000                  3.8153069528249794E+000                  2.5032445723740562E+000                  7.4592360680232694E-001                  4.5075674725759841E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.8955087693473369E+000                  7.9025616396302292E+000                  1.2909451918627569E+001                  1.2909456193192270E+001                  3.5302772968805951E+000                  1.5477118434953538E+005                  5.1896901059405174E+000                  3.0575492956616954E+000                 -4.5718049980905129E-001                  3.4899523726852388E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3931938351384883E+000                  7.3967283402494592E+000                  2.4617180605859581E+001                  1.8814696293363613E+000                  4.9983873749313790E-001                  3.1584924955486539E+001                  0.0000000000000000E+000                  1.2736066625385881E-010                  3.4104453612078716E-010                  4.3427795279069537E-008                  1.9620223362898283E-003                  7.3861968320705221E-003                  6.4856264930632168E+000                  5.6178821403394723E+000                  2.6272087109789684E-008                  6.3327818322789553E-001                  1.6649950885797899E-005                  3.4670535187797208E-001                  4.4618115416691154E-003                  1.4515300905117512E-003                  2.8279790611514971E-003                 -5.0990483526688459E+000                 -3.9235762138293730E+000                  7.9025616396302292E+000                  1.8782716855394017E-002                                        8                                        0 
                                    1560                  8.5522220734495036E+006                  1.6596967291288877E+001                 -3.7740072065769392E+000                  3.4518707188661395E+001                 -9.8999999999999986E+001                                     1343                  0.0000000000000000E+000                  9.9889133578838440E-001                  3.8616485223338826E-001                  3.5717054254810521E-001                  2.4708210351682697E-001                  9.9889133578838440E-001                  3.8616485223338826E-001                  3.5717054254810521E-001                  2.4708210351682697E-001                  1.3702912098363488E+032                  1.3702912098363488E+032                  6.5707262059802978E+033                  6.5886661587431842E+033                  7.3353151715243780E+033                  7.3377926436256845E+033                  9.2493041419632879E+033                  9.4182220954559780E+033                  6.2890626634579263E+000                  3.8153069528249888E+000                  2.5032445723740655E+000                  7.4592360680233627E-001                  4.5037136976028118E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9010950950124759E+000                  7.8894683836847879E+000                  1.2830587790707790E+001                  1.2830592764211170E+001                  3.5302701463154857E+000                  1.5476146198251590E+005                  5.1896628237110081E+000                  3.0575499556771581E+000                 -4.5718181983997663E-001                  3.4899417650485992E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.3911386515028941E+000                  7.3991963664233475E+000                  2.4619137330432402E+001                  1.8814713951212783E+000                  4.9983823880414074E-001                  3.1584925085159178E+001                  0.0000000000000000E+000                  1.0727012359315866E-010                  3.1673359417824997E-010                  4.1920617661107398E-008                  1.9620223362898283E-003                  7.3861968320705221E-003                  6.4856264930632115E+000                  5.6178790144871007E+000                  2.0508076468468997E-008                  6.3327818322789564E-001                  1.6649950885797899E-005                  3.4670535187797208E-001                  4.4618115416691154E-003                  1.4515300905117508E-003                  2.8279790611514971E-003                 -5.1008517588804514E+000                 -3.9294162711469456E+000                  7.8894683836847879E+000                  1.8708544905740747E-002                                        8                                        0 
